asin,title,url,manufacturer,price,price_strikethrough,coupon_discount,rating,reviews_count,sales_volume,pos,best_seller,is_prime,is_sponsored,currency,coupon_discount_type,not_available,shipping_information,search_keyword,amazon_domain,size_value,size_unit,price_per_100unit_final
B08Q76XGR7,"Wopohy Hair Darkening Shampoo Bar, Solid Shampoo Bar, Natural Darkening Plant Extract Essential Oil Shampoo Conditioner, Organic Hair Volumizing & Moisturizing Shampoo Bar",/Wopohy-Darkening-Conditioner-Volumizing-Moisturizing/dp/B08Q76XGR7/ref=sr_1_220?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-220,,9.72,,,3.0,27,,28,False,False,False,EUR,,,Livraison GRATUITE 27 oct. - 5 nov. pour votre première commandeOu livraison accélérée 7 - 10 oct.,shampoo bar,fr,,,
B0D9S6WWX6,"Grey Hair Reverse Bar, Bar Savon Pour Cheveux Gris, Natural Grey Hair Removal Soap Barre De Shampooing Assombrissant Les Cheveux, Solid Shampoo Bar",/Reverse-Cheveux-Natural-Shampooing-Assombrissant/dp/B0D9S6WWX6/ref=sr_1_221?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-221,,8.39,,,1.0,1,,29,False,False,False,EUR,,,Livraison GRATUITE 9 - 14 oct. pour votre première commande,shampoo bar,fr,,,
B0BXX3H8YH,"Organic Grey Reverse Shampoo Bar,Hair Darkening Shampoo Bar, He Shou Wu Shampoo Soap,Essence Hair Darkening Shampoo Soap for Moisturize and Repair Hair Damages (3pcs)",/Organic-Reverse-Shampoo-Darkening-Moisturize/dp/B0BXX3H8YH/ref=sr_1_222?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-222,,12.4,,,3.5,6,,30,False,False,False,EUR,,,Livraison GRATUITE 16 - 24 oct. pour votre première commande,shampoo bar,fr,,,12.4
B0CMQCFYL9,"Solid Shampoo Bar,Barre de Shampooing, Savon De Couverture Des Cheveux Gris, Barre de Shampooing Assombrissant Les Cheveux, pour La Plupart des Types de Cheveuxhair soap",/Shampoo-Shampooing-Couverture-Assombrissant-Cheveuxhair/dp/B0CMQCFYL9/ref=sr_1_223?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-223,,8.99,,,1.0,1,,31,False,False,False,EUR,,,Livraison GRATUITE mer. 8 oct. pour votre première commandeOu livraison accélérée mar. 7 oct.,shampoo bar,fr,,,899.0
B08W8TV5HW,ShampooBars.nl - Conditioner Bar - Sinaasappel,/Shampoo-Bars-ShampooBars-nl-Conditioner-Sinaasappel/dp/B08W8TV5HW/ref=sr_1_224?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-224,,9.95,,,0.0,0,,32,False,False,False,EUR,,,Livraison GRATUITE 13 - 16 oct. pour votre première commande,shampoo bar,fr,,,16.583
B09SGLCQ7Y,Après-shampoing Bar Miel pour tous les types de cheveux,/Après-shampoing-miel-pour-types-cheveux/dp/B09SGLCQ7Y/ref=sr_1_225?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-225,,10.45,,,0.0,0,,33,False,False,False,EUR,,,Livraison GRATUITE 7 - 9 oct. pour votre première commande,shampoo bar,fr,,,17.417
B0DCVW3H5S,"Anti Gray Bar, Soap Cover Pour Cheveux Gris, Savon Reverse Grey Hair, anti gray bar homme, Barre De Shampooing Assombrissant Les Cheveux, Solid Shampoo Bar (5pc)",/Cheveux-Reverse-Shampooing-Assombrissant-Shampoo/dp/B0DCVW3H5S/ref=sr_1_226?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-226,,14.55,,,2.4,7,,34,False,False,False,EUR,,,Livraison GRATUITE 14 - 23 oct. pour votre première commande,shampoo bar,fr,,,1455.0
B0D739P8X2,"Anti Gray Bar, Hair Darkening Shampoo Bar, Grey Hair Reverse Bar, Natural Grey Hair Removal Soap, Charcoal Shampoo Bar for Moisturizing, Gray Hair, Pack of 2",/Darkening-Shampoo-Reverse-Charcoal-Moisturizing/dp/B0D739P8X2/ref=sr_1_227?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-227,,13.99,,,2.0,20,,35,False,False,False,EUR,,,Livraison GRATUITE lun. 6 oct. pour votre première commande,shampoo bar,fr,,,9.144
B0BZDPT5W6,"Yelewy Barre De Shampoing Pour Cheveux Noirs Et Épais, Bâton De Shampooing Polygonum Multiflorum, Hydrate Et Répare Les Cheveux Abîmés",/Shampoing-Shampooing-Polygonum-Multiflorum-Capillaires/dp/B0BZDPT5W6/ref=sr_1_228?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-228,,8.49,,,2.8,18,,36,False,False,False,EUR,,,Livraison GRATUITE mer. 8 oct. pour votre première commandeOu livraison accélérée mar. 7 oct.,shampoo bar,fr,,,8.49
B0BJ32VKB2,Bare Anatomy Anti-Hair Fall Shampoo | Provides 5X Hair Fall Control Suitable for All Hair Types | Enriched with Adenosine and Peptides | 250 ml,/Bare-Anatomy-Anti-Hair-Provides-Adenosine/dp/B0BJ32VKB2/ref=sr_1_229?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-229,,16.28,,,4.1,2143,,37,False,False,False,EUR,,,Livraison GRATUITE dim. 5 oct. pour votre première commandeOu livraison accélérée sam. 4 oct.,shampoo bar,fr,250.0,ml,6.512
B0CBPK84N6,"Spartan - Gray Hair Reverse Bar, Spartan Gray Hair Reverse Bar, Brown Hair Reverse Gray Natural Hair Darkening Shampoo Bar, Gray White Hair Repair for Women and Men (3pcs)",/Spartan-Reverse-Natural-Darkening-Shampoo/dp/B0CBPK84N6/ref=sr_1_230?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-230,,19.16,,,0.0,0,,38,False,False,False,EUR,,,Livraison GRATUITE 15 - 27 oct. pour votre première commande,shampoo bar,fr,,,
B0D5YJW62R,He Shou Wu - Savon pour cheveux gris - Barre anti-gray - Barre inversée Spartan Grey Hair - Savon gris brillant - Revitalisable - Shampoing solide contre les cheveux gris - Barre de shampoing solide,/Shou-anti-gray-Revitalisable-Shampoing-shampoing/dp/B0D5YJW62R/ref=sr_1_231?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-231,,6.99,,,0.0,0,,39,False,False,False,EUR,,,Livraison GRATUITE 11 - 17 oct. pour votre première commande,shampoo bar,fr,,,11.65
B0CF1YKRN4,"2pièces Barre de revitalisation des cheveux purs,Barre de shampooing assombrissant Pure Hair,Barre inversée gris crinière,Barre de shampooing assombrissant les cheveux,Reverse Grey Hair Bar Shampoing",/revitalisation-shampooing-assombrissant-inversée-Shampoing/dp/B0CF1YKRN4/ref=sr_1_232?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-232,,20.88,,,1.5,11,,40,False,False,False,EUR,,,Livraison GRATUITE 27 oct. - 3 nov. pour votre première commande,shampoo bar,fr,,,348.0
B09SHSC52D,ShampooBars.nl - Conditioner Bar - Meloen,/Shampoo-Bars-ShampooBars-nl-Conditioner-Meloen/dp/B09SHSC52D/ref=sr_1_233?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-233,,10.45,,,0.0,0,,41,False,False,False,EUR,,,Livraison GRATUITE 7 - 9 oct. pour votre première commande,shampoo bar,fr,,,17.417
B08W9BJ6W2,ShampooBars.nl - Conditioner Bar - Citroen,/Conditioner-Bar-Citroen-naturel-Shampoo/dp/B08W9BJ6W2/ref=sr_1_234?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-234,,9.45,,,0.0,0,,42,False,False,False,EUR,,,Livraison GRATUITE 7 - 9 oct. pour votre première commande,shampoo bar,fr,,,15.75
B0C4KB7ZD1,Shampoing au Gingembre pour la Croissance des Cheveux - Lot de 4 Barres Anti-chute pour des Cheveux Plus Épais et Volumineux,/shampoings-croissance-après-shampoing-anti-chute-volumineux/dp/B0C4KB7ZD1/ref=sr_1_235?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-235,,16.2,,14.5,5.0,2,,43,False,False,False,EUR,nominal,,Livraison GRATUITE 11 - 20 oct. pour votre première commandeOu livraison accélérée 7 - 10 oct.,shampoo bar,fr,,,6.75
B0976XXCLZ,"Head & Shoulders Classic 2 en 1 Shampoing Antipelliculaire, Tous Types de Cheveux, Pompe 1000ml. Jusqu'à 100% des Pellicules Éliminées, Cliniquement Prouvé. Usage Quotidien. Rafraîchissant",/Head-Shoulders-Antipelliculaire-Cliniquement-Rafraîchissant/dp/B0976XXCLZ/ref=sr_1_236?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-236,,15.99,,,4.8,620,600.0,44,False,False,False,EUR,,,Livraison GRATUITE dim. 5 oct. pour votre première commandeOu livraison accélérée demain 3 oct.,shampoo bar,fr,1000.0,ml,1.599
B09TPT3S5C,Bare Anatomy Ultra Smoothing Hair Shampoo | Restores Smoothing & Texture by 27% | Dry & Frizzy Hair | Paraben & Sulfate Free | For Women & Men | 250ml,/Bare-Anatomy-Smoothing-Shampoo-Restores/dp/B09TPT3S5C/ref=sr_1_237?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-237,,16.3,,,4.1,1632,,45,False,False,False,EUR,,,Livraison GRATUITE dim. 5 oct. pour votre première commandeOu livraison accélérée sam. 4 oct.,shampoo bar,fr,250.0,ml,6.52
B09WVC165B,Bare Anatomy Volumizing Shampoo | Volume for Upto 24 Hrs | Strong & Bouncy Hair | Volume Shampoo for Thin Hair | Paraben & Sulphate Free | Women & Men | 250 ml,/Bare-Anatomy-Volumizing-Shampoo-Sulphate/dp/B09WVC165B/ref=sr_1_238?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-238,,15.96,,,4.0,629,,46,False,False,False,EUR,,,Livraison GRATUITE pour votre première commande,shampoo bar,fr,250.0,ml,6.384
B01EN7K7WQ,"Batiste Shampooing Sec, Cherry, Rafraichit les Cheveux et Apporte du Volume, Parfum Cerise, Absorbe Excès de Sebum, Sans Rinçage, lot de 3 unites de 200ml",/Batiste-Shampooing-Sec-Cherry-200/dp/B01EN7K7WQ/ref=sr_1_239?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-239,,9.84,12.99,,4.5,6755,500.0,47,False,False,False,EUR,,,Livraison GRATUITE sam. 18 oct. pour votre première commandeOu livraison accélérée demain 3 oct.,shampoo bar,fr,200.0,ml,1.64
B07B65YFC9,OGX | Shampooing Extra Strength Damage Remedy + Coconut Miracle Oil (flacon de 385 ml) – Shampoing réparateur au lait de coco – Soin pour cheveux secs et abîmés,/OGX-Shampoing-Réparateur-Sulfate-Cheveux/dp/B07B65YFC9/ref=sr_1_240?dib=eyJ2IjoiMSJ9.RDRKzaM3noOQWis3Irfycg8XOHmAnQCM8jIKTxaxFbJswAi5c4hIH_JL1Qbv5zoV1UaCu8T59gVmI0RhxSWoAwdIrq5jNLzbVsXrmYno3iprqhxhpgXFXKsyNvzWAHAxmbZBMc-uFEjspzGpLgNY0iFhfDN8ipUETSe0Pctig0mgsCz8kSKw-S_JAC9ydZCNZH_uIlrz1lVZyXYf6xyfKjn2bBdfBIcAfHlS9DBGB8BUpvRou2sMYmYWuiJdm2szeWmbnYLW-zEPAOdBepFASPBHP__W88ETz5khFyC-LR8.UjHmaml_6vtPaYhtnJ_5XE5G4aT9kpG3GWlVOhC4NsE&dib_tag=se&keywords=shampoo+bar&qid=1759403436&sr=8-240,,7.65,11.1,,4.4,2615,100.0,48,False,False,False,EUR,,,Livraison GRATUITE dim. 5 oct. pour votre première commandeOu livraison accélérée demain 3 oct.,shampoo bar,fr,385.0,ml,1.987
B083YFNLXW,"L’Oréal Paris – Sérum Anti-Rides & Anti-Âge – 1.5% Acide Hyaluronique Pur – Soin Visage Hydratant, Repulpant & Lissant – Pour Tous Types de Peaux – Revitalift Filler – 30 ml",/LOREAL-Revitalift-Anti-rides-Hyaluronique-Concentré/dp/B083YFNLXW/ref=sr_1_1?dib=eyJ2IjoiMSJ9.AR7KyFi-gkAwJG7MiSa6CPRs1WAIbKL1yB9E2iR8u_VSVy5VObcnco-pqWepjQ_u1pfGET7Y_957OQ9jEz9z4x69ouJFOzcg2MbDdDBlvMZ2pafRWK4Duk2SXTwRRUUe9J20ZEEqT520SaP6PseGtAkITLzH-EI6GHDmI_FqigaI9fusok04fQGnyEWoUJniSntk_XWGOZuWNtnXCacKRgT_oM-S-1aXX0-p__oleCIRenZjsAVSpbnHYO3X2CWMY25mVGHLDu3q97ijiXEj9wsvKiz4FYZQXqx1DIVpK1w.NU70KcHogeofOGGFK3bepnfX-q0Bvnula7y52RcljU4&dib_tag=se&keywords=face+serum&qid=1759403440&sr=8-1,,13.98,19.99,,4.3,8741,2.0,1,False,False,False,EUR,,,Livraison GRATUITE dim. 5 oct. pour votre première commandeOu livraison accélérée demain 3 oct.,face serum,fr,30.0,ml,46.6
B09DZ5PW9S,"Mixa - Sérum Booster d'Hydratation Hyalurogel - Pour Peaux Sensibles Déshydratées - Hydratant 24h, Repulpant - À l'Acide Hyaluronique Pur, Vitamines B3 + B5 - Hypoallergénique - 30 ml",/Mixa-Expert-Peau-Sensible-Hyaluronique/dp/B09DZ5PW9S/ref=sr_1_2?dib=eyJ2IjoiMSJ9.AR7KyFi-gkAwJG7MiSa6CPRs1WAIbKL1yB9E2iR8u_VSVy5VObcnco-pqWepjQ_u1pfGET7Y_957OQ9jEz9z4x69ouJFOzcg2MbDdDBlvMZ2pafRWK4Duk2SXTwRRUUe9J20ZEEqT520SaP6PseGtAkITLzH-EI6GHDmI_FqigaI9fusok04fQGnyEWoUJniSntk_XWGOZuWNtnXCacKRgT_oM-S-1aXX0-p__oleCIRenZjsAVSpbnHYO3X2CWMY25mVGHLDu3q97ijiXEj9wsvKiz4FYZQXqx1DIVpK1w.NU70KcHogeofOGGFK3bepnfX-q0Bvnula7y52RcljU4&dib_tag=se&keywords=face+serum&qid=1759403440&sr=8-2,,6.0,7.75,,4.4,3301,2.0,2,False,False,False,EUR,,,Livraison GRATUITE dim. 5 oct. pour votre première commandeOu livraison accélérée demain 3 oct.,face serum,fr,30.0,ml,20.0
